,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
33,2015,1,Aguascalientes,1001,Aguascalientes,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
131,2015,1,Aguascalientes,1002,Asientos,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
229,2015,1,Aguascalientes,1003,Calvillo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
327,2015,1,Aguascalientes,1004,Cosío,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
425,2015,1,Aguascalientes,1005,Jesús María,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
523,2015,1,Aguascalientes,1006,Pabellón de Arteaga,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
621,2015,1,Aguascalientes,1007,Rincón de Romos,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
719,2015,1,Aguascalientes,1008,San José de Gracia,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
817,2015,1,Aguascalientes,1009,Tepezalá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
915,2015,1,Aguascalientes,1010,El Llano,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2015,1,Aguascalientes,1011,San Francisco de los Romo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2015,2,Baja California,2001,Ensenada,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1209,2015,2,Baja California,2002,Mexicali,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1307,2015,2,Baja California,2003,Tecate,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1405,2015,2,Baja California,2004,Tijuana,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1503,2015,2,Baja California,2005,Playas de Rosarito,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1601,2015,3,Baja California Sur,3001,Comondú,Acoso sexual,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1699,2015,3,Baja California Sur,3002,Mulegé,Acoso sexual,1,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1797,2015,3,Baja California Sur,3003,La Paz,Acoso sexual,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0
1895,2015,3,Baja California Sur,3008,Los Cabos,Acoso sexual,2,1,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0
1993,2015,3,Baja California Sur,3009,Loreto,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2091,2015,4,Campeche,4001,Calkiní,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2189,2015,4,Campeche,4002,Campeche,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2287,2015,4,Campeche,4003,Carmen,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2385,2015,4,Campeche,4004,Champotón,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2483,2015,4,Campeche,4005,Hecelchakán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2581,2015,4,Campeche,4006,Hopelchén,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2679,2015,4,Campeche,4007,Palizada,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2777,2015,4,Campeche,4008,Tenabo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2875,2015,4,Campeche,4009,Escárcega,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2973,2015,4,Campeche,4010,Calakmul,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3071,2015,4,Campeche,4011,Candelaria,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3169,2015,5,Coahuila de Zaragoza,5001,Abasolo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3267,2015,5,Coahuila de Zaragoza,5002,Acuña,Acoso sexual,1,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0
3365,2015,5,Coahuila de Zaragoza,5003,Allende,Acoso sexual,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
3463,2015,5,Coahuila de Zaragoza,5004,Arteaga,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3561,2015,5,Coahuila de Zaragoza,5005,Candela,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3659,2015,5,Coahuila de Zaragoza,5006,Castaños,Acoso sexual,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
3757,2015,5,Coahuila de Zaragoza,5007,Cuatro Ciénegas,Acoso sexual,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
3855,2015,5,Coahuila de Zaragoza,5008,Escobedo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3953,2015,5,Coahuila de Zaragoza,5009,Francisco I. Madero,Acoso sexual,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4051,2015,5,Coahuila de Zaragoza,5010,Frontera,Acoso sexual,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4149,2015,5,Coahuila de Zaragoza,5011,General Cepeda,Acoso sexual,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
4247,2015,5,Coahuila de Zaragoza,5012,Guerrero,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4345,2015,5,Coahuila de Zaragoza,5013,Hidalgo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4443,2015,5,Coahuila de Zaragoza,5014,Jiménez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4541,2015,5,Coahuila de Zaragoza,5015,Juárez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4639,2015,5,Coahuila de Zaragoza,5016,Lamadrid,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4737,2015,5,Coahuila de Zaragoza,5017,Matamoros,Acoso sexual,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4835,2015,5,Coahuila de Zaragoza,5018,Monclova,Acoso sexual,0,0,0,4,1,2,0.0,0.0,1.0,2.0,1.0,0.0
4933,2015,5,Coahuila de Zaragoza,5019,Morelos,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5031,2015,5,Coahuila de Zaragoza,5020,Múzquiz,Acoso sexual,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
5129,2015,5,Coahuila de Zaragoza,5021,Nadadores,Acoso sexual,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5227,2015,5,Coahuila de Zaragoza,5022,Nava,Acoso sexual,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
5325,2015,5,Coahuila de Zaragoza,5023,Ocampo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5423,2015,5,Coahuila de Zaragoza,5024,Parras,Acoso sexual,0,0,0,1,0,0,0.0,0.0,0.0,1.0,2.0,0.0
5521,2015,5,Coahuila de Zaragoza,5025,Piedras Negras,Acoso sexual,1,0,1,5,1,0,3.0,2.0,2.0,0.0,1.0,1.0
5619,2015,5,Coahuila de Zaragoza,5026,Progreso,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5717,2015,5,Coahuila de Zaragoza,5027,Ramos Arizpe,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5815,2015,5,Coahuila de Zaragoza,5028,Sabinas,Acoso sexual,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5913,2015,5,Coahuila de Zaragoza,5029,Sacramento,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6011,2015,5,Coahuila de Zaragoza,5030,Saltillo,Acoso sexual,0,4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6109,2015,5,Coahuila de Zaragoza,5031,San Buenaventura,Acoso sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
6207,2015,5,Coahuila de Zaragoza,5032,San Juan de Sabinas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6305,2015,5,Coahuila de Zaragoza,5033,San Pedro,Acoso sexual,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6403,2015,5,Coahuila de Zaragoza,5034,Sierra Mojada,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6501,2015,5,Coahuila de Zaragoza,5035,Torreón,Acoso sexual,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0
6599,2015,5,Coahuila de Zaragoza,5036,Viesca,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6697,2015,5,Coahuila de Zaragoza,5037,Villa Unión,Acoso sexual,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
6795,2015,5,Coahuila de Zaragoza,5038,Zaragoza,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6893,2015,6,Colima,6001,Armería,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6991,2015,6,Colima,6002,Colima,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7089,2015,6,Colima,6003,Comala,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7187,2015,6,Colima,6004,Coquimatlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7285,2015,6,Colima,6005,Cuauhtémoc,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7383,2015,6,Colima,6006,Ixtlahuacán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7481,2015,6,Colima,6007,Manzanillo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7579,2015,6,Colima,6008,Minatitlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7677,2015,6,Colima,6009,Tecomán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7775,2015,6,Colima,6010,Villa de Álvarez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7873,2015,7,Chiapas,7001,Acacoyagua,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7971,2015,7,Chiapas,7002,Acala,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8069,2015,7,Chiapas,7003,Acapetahua,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8167,2015,7,Chiapas,7004,Altamirano,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8265,2015,7,Chiapas,7005,Amatán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8363,2015,7,Chiapas,7006,Amatenango de la Frontera,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8461,2015,7,Chiapas,7007,Amatenango del Valle,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8559,2015,7,Chiapas,7008,Angel Albino Corzo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8657,2015,7,Chiapas,7009,Arriaga,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8755,2015,7,Chiapas,7010,Bejucal de Ocampo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8853,2015,7,Chiapas,7011,Bella Vista,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8951,2015,7,Chiapas,7012,Berriozábal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9049,2015,7,Chiapas,7013,Bochil,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9147,2015,7,Chiapas,7014,El Bosque,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9245,2015,7,Chiapas,7015,Cacahoatán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9343,2015,7,Chiapas,7016,Catazajá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9441,2015,7,Chiapas,7017,Cintalapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9539,2015,7,Chiapas,7018,Coapilla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9637,2015,7,Chiapas,7019,Comitán de Domínguez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9735,2015,7,Chiapas,7020,La Concordia,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9833,2015,7,Chiapas,7021,Copainalá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9931,2015,7,Chiapas,7022,Chalchihuitán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10029,2015,7,Chiapas,7023,Chamula,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10127,2015,7,Chiapas,7024,Chanal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10225,2015,7,Chiapas,7025,Chapultenango,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10323,2015,7,Chiapas,7026,Chenalhó,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10421,2015,7,Chiapas,7027,Chiapa de Corzo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10519,2015,7,Chiapas,7028,Chiapilla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10617,2015,7,Chiapas,7029,Chicoasén,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10715,2015,7,Chiapas,7030,Chicomuselo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10813,2015,7,Chiapas,7031,Chilón,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10911,2015,7,Chiapas,7032,Escuintla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11009,2015,7,Chiapas,7033,Francisco León,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11107,2015,7,Chiapas,7034,Frontera Comalapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11205,2015,7,Chiapas,7035,Frontera Hidalgo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11303,2015,7,Chiapas,7036,La Grandeza,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11401,2015,7,Chiapas,7037,Huehuetán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11499,2015,7,Chiapas,7038,Huixtán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11597,2015,7,Chiapas,7039,Huitiupán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11695,2015,7,Chiapas,7040,Huixtla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11793,2015,7,Chiapas,7041,La Independencia,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11891,2015,7,Chiapas,7042,Ixhuatán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11989,2015,7,Chiapas,7043,Ixtacomitán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12087,2015,7,Chiapas,7044,Ixtapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12185,2015,7,Chiapas,7045,Ixtapangajoya,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12283,2015,7,Chiapas,7046,Jiquipilas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12381,2015,7,Chiapas,7047,Jitotol,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12479,2015,7,Chiapas,7048,Juárez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12577,2015,7,Chiapas,7049,Larráinzar,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12675,2015,7,Chiapas,7050,La Libertad,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12773,2015,7,Chiapas,7051,Mapastepec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12871,2015,7,Chiapas,7052,Las Margaritas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12969,2015,7,Chiapas,7053,Mazapa de Madero,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13067,2015,7,Chiapas,7054,Mazatán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13165,2015,7,Chiapas,7055,Metapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13263,2015,7,Chiapas,7056,Mitontic,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13361,2015,7,Chiapas,7057,Motozintla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13459,2015,7,Chiapas,7058,Nicolás Ruíz,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13557,2015,7,Chiapas,7059,Ocosingo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13655,2015,7,Chiapas,7060,Ocotepec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13753,2015,7,Chiapas,7061,Ocozocoautla de Espinosa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13851,2015,7,Chiapas,7062,Ostuacán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13949,2015,7,Chiapas,7063,Osumacinta,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14047,2015,7,Chiapas,7064,Oxchuc,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14145,2015,7,Chiapas,7065,Palenque,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14243,2015,7,Chiapas,7066,Pantelhó,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14341,2015,7,Chiapas,7067,Pantepec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14439,2015,7,Chiapas,7068,Pichucalco,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14537,2015,7,Chiapas,7069,Pijijiapan,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14635,2015,7,Chiapas,7070,El Porvenir,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14733,2015,7,Chiapas,7071,Villa Comaltitlán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14831,2015,7,Chiapas,7072,Pueblo Nuevo Solistahuacán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14929,2015,7,Chiapas,7073,Rayón,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15027,2015,7,Chiapas,7074,Reforma,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15125,2015,7,Chiapas,7075,Las Rosas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15223,2015,7,Chiapas,7076,Sabanilla,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15321,2015,7,Chiapas,7077,Salto de Agua,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15419,2015,7,Chiapas,7078,San Cristóbal de las Casas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15517,2015,7,Chiapas,7079,San Fernando,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15615,2015,7,Chiapas,7080,Siltepec,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15713,2015,7,Chiapas,7081,Simojovel,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15811,2015,7,Chiapas,7082,Sitalá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15909,2015,7,Chiapas,7083,Socoltenango,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16007,2015,7,Chiapas,7084,Solosuchiapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16105,2015,7,Chiapas,7085,Soyaló,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16203,2015,7,Chiapas,7086,Suchiapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16301,2015,7,Chiapas,7087,Suchiate,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16399,2015,7,Chiapas,7088,Sunuapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16497,2015,7,Chiapas,7089,Tapachula,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16595,2015,7,Chiapas,7090,Tapalapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16693,2015,7,Chiapas,7091,Tapilula,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16791,2015,7,Chiapas,7092,Tecpatán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16889,2015,7,Chiapas,7093,Tenejapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16987,2015,7,Chiapas,7094,Teopisca,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17085,2015,7,Chiapas,7096,Tila,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17183,2015,7,Chiapas,7097,Tonalá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17281,2015,7,Chiapas,7098,Totolapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17379,2015,7,Chiapas,7099,La Trinitaria,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17477,2015,7,Chiapas,7100,Tumbalá,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17575,2015,7,Chiapas,7101,Tuxtla Gutiérrez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17673,2015,7,Chiapas,7102,Tuxtla Chico,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17771,2015,7,Chiapas,7103,Tuzantán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17869,2015,7,Chiapas,7104,Tzimol,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17967,2015,7,Chiapas,7105,Unión Juárez,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18065,2015,7,Chiapas,7106,Venustiano Carranza,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18163,2015,7,Chiapas,7107,Villa Corzo,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18261,2015,7,Chiapas,7108,Villaflores,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18359,2015,7,Chiapas,7109,Yajalón,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18457,2015,7,Chiapas,7110,San Lucas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18555,2015,7,Chiapas,7111,Zinacantán,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18653,2015,7,Chiapas,7112,San Juan Cancuc,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18751,2015,7,Chiapas,7113,Aldama,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18849,2015,7,Chiapas,7114,Benemérito de las Américas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18947,2015,7,Chiapas,7115,Maravilla Tenejapa,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19045,2015,7,Chiapas,7116,Marqués de Comillas,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19143,2015,7,Chiapas,7117,Montecristo de Guerrero,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19241,2015,7,Chiapas,7118,San Andrés Duraznal,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19339,2015,7,Chiapas,7119,Santiago el Pinar,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19437,2015,8,Chihuahua,8001,Ahumada,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19535,2015,8,Chihuahua,8002,Aldama,Acoso sexual,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
